Item_ID,Item_Weight,Item_Fat_Content,Item_Type,Item_MRP,Outlet_Identifier,Yrs_since_inception,Outlet_Size,Outlet_Location_Type,Outlet_Type,Sales
8764,20.5,Low Fat,Frozen Foods,75.8696,OUT046,19,Small,Tier 1,Supermarket Type1,2386.2272
8765,20.6,Low Fat,Fruits and Vegetables,93.3778,OUT018,7,Medium,Tier 3,Supermarket Type2,1314.2892
8766,15.85,Low Fat,Breads,218.7166,OUT013,29,High,Tier 3,Supermarket Type1,4136.6154
8767,20.6,Regular,Fruits and Vegetables,187.7556,OUT049,17,Medium,Tier 1,Supermarket Type1,3004.0896
8768,10.3,Regular,Fruits and Vegetables,187.853,OUT013,29,High,Tier 3,Supermarket Type1,2656.542
8769,17.6,Regular,Meat,111.3202,OUT010,18,Medium,Tier 3,Grocery Store,337.5606
8770,11.35,Regular,Snack Foods,101.0016,OUT013,29,High,Tier 3,Supermarket Type1,2631.2416
8771,10.195,Low Fat,Canned,112.2886,OUT049,17,Medium,Tier 1,Supermarket Type1,2557.3378
8772,17.5,Low Fat,Meat,138.518,OUT018,7,Medium,Tier 3,Supermarket Type2,2376.906
8773,11,Low Fat,Health and Hygiene,40.948,OUT013,29,High,Tier 3,Supermarket Type1,319.584
8774,5.92,Regular,Soft Drinks,47.7692,OUT046,19,Small,Tier 1,Supermarket Type1,492.692
8775,13.3,Low Fat,Dairy,232.73,OUT035,12,Small,Tier 2,Supermarket Type1,2796.36
8776,18.2,Low Fat,Health and Hygiene,45.1086,OUT049,17,Medium,Tier 1,Supermarket Type1,669.129
8777,9.395,Regular,Soft Drinks,42.3112,OUT049,17,Medium,Tier 1,Supermarket Type1,980.0576
8778,6.75,Regular,Dairy,96.3752,OUT035,12,Small,Tier 2,Supermarket Type1,1342.2528
8779,15.7,Low Fat,Canned,133.1942,OUT013,29,High,Tier 3,Supermarket Type1,2782.3782
8780,8.39,Low Fat,Household,162.8868,OUT010,18,Medium,Tier 3,Grocery Store,327.5736
8781,9.6,Low Fat,Snack Foods,244.917,OUT045,14,Medium,Tier 2,Supermarket Type1,2916.204
8782,11.1,Low Fat,Fruits and Vegetables,151.3366,OUT035,12,Small,Tier 2,Supermarket Type1,3022.732
8783,12.8,Low Fat,Others,108.9938,OUT018,7,Medium,Tier 3,Supermarket Type2,1071.938
8784,12.85,Low Fat,Frozen Foods,46.106,OUT017,9,Medium,Tier 2,Supermarket Type1,792.302
8785,13.65,Low Fat,Breads,231.9668,OUT045,14,Medium,Tier 2,Supermarket Type1,3225.1352
8786,7.935,Low Fat,Household,261.591,OUT045,14,Medium,Tier 2,Supermarket Type1,3155.892
8787,16.1,Low Fat,Soft Drinks,189.9846,OUT010,18,Medium,Tier 3,Grocery Store,191.0846
8788,7.645,Regular,Snack Foods,41.8112,OUT046,19,Small,Tier 1,Supermarket Type1,894.8352
8789,8.775,Low Fat,Fruits and Vegetables,110.7228,OUT010,18,Medium,Tier 3,Grocery Store,331.5684
8790,10.65,Low Fat,Fruits and Vegetables,57.2272,OUT045,14,Medium,Tier 2,Supermarket Type1,1174.4712
8791,7.64,Regular,Snack Foods,95.012,OUT017,9,Medium,Tier 2,Supermarket Type1,1864.24
8792,7.325,Low Fat,Fruits and Vegetables,93.2146,OUT017,9,Medium,Tier 2,Supermarket Type1,1733.0774
8793,8.645,Low Fat,Health and Hygiene,94.741,OUT018,7,Medium,Tier 3,Supermarket Type2,1061.951
8794,8.97,Low Fat,Household,55.7956,OUT049,17,Medium,Tier 1,Supermarket Type1,1037.3164
8795,5.405,Regular,Canned,198.6742,OUT018,7,Medium,Tier 3,Supermarket Type2,2388.8904
8796,10.195,Regular,Starchy Foods,240.1538,OUT049,17,Medium,Tier 1,Supermarket Type1,1442.1228
8797,6.935,Regular,Snack Foods,103.5332,OUT046,19,Small,Tier 1,Supermarket Type1,1230.3984
8798,8.88,Low Fat,Hard Drinks,152.2682,OUT046,19,Small,Tier 1,Supermarket Type1,1829.6184
8799,9.3,Low Fat,Canned,145.3786,OUT045,14,Medium,Tier 2,Supermarket Type1,2745.0934
8800,9,Low Fat,Household,169.4474,OUT035,12,Small,Tier 2,Supermarket Type1,4211.185
8801,21.25,Low Fat,Household,146.0102,OUT035,12,Small,Tier 2,Supermarket Type1,2916.204
8802,12.35,Low Fat,Canned,59.2246,OUT049,17,Medium,Tier 1,Supermarket Type1,984.7182
8803,16.85,Regular,Snack Foods,43.9428,OUT046,19,Small,Tier 1,Supermarket Type1,351.5424
8804,14.7,Low Fat,Fruits and Vegetables,49.8034,OUT035,12,Small,Tier 2,Supermarket Type1,631.8442
8805,8.63,Regular,Canned,173.9422,OUT018,7,Medium,Tier 3,Supermarket Type2,4138.6128
8806,7.935,Low Fat,Household,261.291,OUT018,7,Medium,Tier 3,Supermarket Type2,2892.901
8807,19.85,Low Fat,Health and Hygiene,126.7704,OUT035,12,Small,Tier 2,Supermarket Type1,1752.3856
8808,5.765,Low Fat,Baking Goods,37.5164,OUT046,19,Small,Tier 1,Supermarket Type1,656.4788
8809,17.75,Regular,Dairy,240.5538,OUT049,17,Medium,Tier 1,Supermarket Type1,3845.6608
8810,8.235,Low Fat,Health and Hygiene,181.895,OUT046,19,Small,Tier 1,Supermarket Type1,732.38
8811,6.13,Low Fat,Fruits and Vegetables,55.0298,OUT049,17,Medium,Tier 1,Supermarket Type1,539.298
8812,9.1,Low Fat,Baking Goods,127.2362,OUT018,7,Medium,Tier 3,Supermarket Type2,1635.8706
8813,18.7,Low Fat,Frozen Foods,121.4072,OUT013,29,High,Tier 3,Supermarket Type1,2450.144
8814,15.5,Regular,Baking Goods,261.7568,OUT049,17,Medium,Tier 1,Supermarket Type1,1845.5976
8815,10.695,Regular,Snack Foods,156.7972,OUT035,12,Small,Tier 2,Supermarket Type1,3427.5384
8816,6.695,Low Fat,Frozen Foods,220.8456,OUT018,7,Medium,Tier 3,Supermarket Type2,5084.0488
8817,16,Low Fat,Household,229.8668,OUT035,12,Small,Tier 2,Supermarket Type1,4837.7028
8818,5.59,Regular,Snack Foods,62.6168,OUT013,29,High,Tier 3,Supermarket Type1,639.168
8819,11.35,Regular,Fruits and Vegetables,197.0742,OUT017,9,Medium,Tier 2,Supermarket Type1,2587.9646
8820,12.3,Regular,Starchy Foods,93.8804,OUT018,7,Medium,Tier 3,Supermarket Type2,1470.0864
8821,17.75,Low Fat,Dairy,248.775,OUT046,19,Small,Tier 1,Supermarket Type1,3745.125
8822,17.75,Low Fat,Others,178.566,OUT018,7,Medium,Tier 3,Supermarket Type2,2516.724
8823,12.35,Regular,Fruits and Vegetables,110.257,OUT018,7,Medium,Tier 3,Supermarket Type2,1757.712
8824,16.7,Regular,Frozen Foods,113.9176,OUT049,17,Medium,Tier 1,Supermarket Type1,2519.3872
8825,19.35,Regular,Meat,167.0816,OUT017,9,Medium,Tier 2,Supermarket Type1,1510.0344
8826,15.7,Regular,Canned,112.0202,OUT046,19,Small,Tier 1,Supermarket Type1,337.5606
8827,18.7,Low Fat,Baking Goods,124.902,OUT017,9,Medium,Tier 2,Supermarket Type1,2909.546
8828,7.06,Regular,Starchy Foods,59.5904,OUT013,29,High,Tier 3,Supermarket Type1,761.6752
8829,11.35,Low Fat,Snack Foods,52.4008,OUT035,12,Small,Tier 2,Supermarket Type1,809.6128
8830,6.96,Low Fat,Soft Drinks,90.9146,OUT017,9,Medium,Tier 2,Supermarket Type1,1459.4336
8831,13.15,Low Fat,Snack Foods,184.195,OUT049,17,Medium,Tier 1,Supermarket Type1,2746.425
8832,14.5,Regular,Baking Goods,102.7332,OUT010,18,Medium,Tier 3,Grocery Store,205.0664
8833,7.5,Low Fat,Health and Hygiene,177.4028,OUT010,18,Medium,Tier 3,Grocery Store,354.2056
8834,15.2,Low Fat,Health and Hygiene,114.8492,OUT045,14,Medium,Tier 2,Supermarket Type1,1506.0396
8835,11.6,Regular,Snack Foods,226.2404,OUT046,19,Small,Tier 1,Supermarket Type1,1800.3232
8836,9,Low Fat,Household,102.0016,OUT018,7,Medium,Tier 3,Supermarket Type2,1518.024
8837,19.35,Regular,Fruits and Vegetables,119.7098,OUT013,29,High,Tier 3,Supermarket Type1,1325.6078
8838,15.2,Low Fat,Snack Foods,228.0352,OUT010,18,Medium,Tier 3,Grocery Store,458.0704
8839,20.2,Regular,Snack Foods,97.5752,OUT035,12,Small,Tier 2,Supermarket Type1,1534.0032
8840,5.365,Regular,Seafood,171.0764,OUT046,19,Small,Tier 1,Supermarket Type1,3263.7516
8841,21.2,Regular,Starchy Foods,173.6738,OUT049,17,Medium,Tier 1,Supermarket Type1,2954.1546
8842,11.15,Regular,Dairy,150.6708,OUT045,14,Medium,Tier 2,Supermarket Type1,2106.5912
8843,19.35,Regular,Snack Foods,112.7518,OUT017,9,Medium,Tier 2,Supermarket Type1,683.1108
8844,13.5,Low Fat,Health and Hygiene,33.3874,OUT049,17,Medium,Tier 1,Supermarket Type1,282.2992
8845,9.6,Regular,Snack Foods,188.1872,OUT035,12,Small,Tier 2,Supermarket Type1,1701.7848
8846,12.5,Regular,Fruits and Vegetables,91.7488,OUT049,17,Medium,Tier 1,Supermarket Type1,1358.232
8847,15.85,Low Fat,Canned,36.3506,OUT035,12,Small,Tier 2,Supermarket Type1,607.2096
8848,10.195,Regular,Frozen Foods,141.7838,OUT013,29,High,Tier 3,Supermarket Type1,1685.8056
8849,20.2,Regular,Meat,178.6028,OUT017,9,Medium,Tier 2,Supermarket Type1,2302.3364
8850,7.96,Low Fat,Canned,161.8894,OUT018,7,Medium,Tier 3,Supermarket Type2,2750.4198
8851,20,Low Fat,Baking Goods,45.4086,OUT013,29,High,Tier 3,Supermarket Type1,981.3892
8852,6.425,Low Fat,Breakfast,133.0626,OUT017,9,Medium,Tier 2,Supermarket Type1,1442.7886
8853,12.1,Low Fat,Household,170.9106,OUT018,7,Medium,Tier 3,Supermarket Type2,1539.9954
8854,11.6,Regular,Frozen Foods,82.2276,OUT010,18,Medium,Tier 3,Grocery Store,243.6828
8855,9.395,Low Fat,Snack Foods,236.9932,OUT035,12,Small,Tier 2,Supermarket Type1,4242.4776
8856,17.2,Regular,Canned,147.0418,OUT017,9,Medium,Tier 2,Supermarket Type1,2354.2688
8857,7.42,Regular,Snack Foods,188.9872,OUT018,7,Medium,Tier 3,Supermarket Type2,2458.1336
8858,18.25,Low Fat,Snack Foods,142.0154,OUT035,12,Small,Tier 2,Supermarket Type1,2127.231
8859,17.6,Regular,Snack Foods,94.641,OUT049,17,Medium,Tier 1,Supermarket Type1,2799.689
8860,6.825,Regular,Canned,155.1998,OUT018,7,Medium,Tier 3,Supermarket Type2,2460.7968
8861,7.405,Low Fat,Dairy,208.9296,OUT013,29,High,Tier 3,Supermarket Type1,2700.4848
8862,15.7,Low Fat,Baking Goods,250.5724,OUT018,7,Medium,Tier 3,Supermarket Type2,4026.7584
8863,15.6,Low Fat,Frozen Foods,75.667,OUT017,9,Medium,Tier 2,Supermarket Type1,1301.639
8864,9.6,Low Fat,Household,44.2086,OUT010,18,Medium,Tier 3,Grocery Store,44.6086
8865,10.195,Regular,Frozen Foods,139.0838,OUT035,12,Small,Tier 2,Supermarket Type1,3652.5788
8866,19.1,Low Fat,Household,172.4422,OUT049,17,Medium,Tier 1,Supermarket Type1,3621.2862
8867,8.895,Low Fat,Breakfast,175.937,OUT018,7,Medium,Tier 3,Supermarket Type2,529.311
8868,8.945,Regular,Dairy,262.291,OUT010,18,Medium,Tier 3,Grocery Store,1314.955
8869,10.3,Low Fat,Meat,103.7648,OUT017,9,Medium,Tier 2,Supermarket Type1,2804.3496
8870,16,Regular,Snack Foods,155.2972,OUT045,14,Medium,Tier 2,Supermarket Type1,3894.93
8871,6.385,Regular,Snack Foods,34.3874,OUT017,9,Medium,Tier 2,Supermarket Type1,388.1614
8872,13,Low Fat,Household,47.9034,OUT013,29,High,Tier 3,Supermarket Type1,583.2408
8873,20.1,Regular,Frozen Foods,150.9366,OUT017,9,Medium,Tier 2,Supermarket Type1,3476.1418
8874,11.1,Low Fat,Fruits and Vegetables,189.2846,OUT018,7,Medium,Tier 3,Supermarket Type2,3630.6074
8875,5.175,Low Fat,Health and Hygiene,35.4874,OUT013,29,High,Tier 3,Supermarket Type1,388.1614
8876,11.5,Regular,Dairy,88.254,OUT046,19,Small,Tier 1,Supermarket Type1,1298.31
8877,16.75,Regular,Meat,73.7038,OUT018,7,Medium,Tier 3,Supermarket Type2,1404.1722
8878,17.25,Low Fat,Soft Drinks,261.591,OUT013,29,High,Tier 3,Supermarket Type1,3418.883
8879,5.88,Low Fat,Frozen Foods,155.3998,OUT035,12,Small,Tier 2,Supermarket Type1,2153.1972
8880,7.3,Low Fat,Frozen Foods,147.6076,OUT017,9,Medium,Tier 2,Supermarket Type1,3251.7672
8881,7.075,Low Fat,Dairy,143.0128,OUT049,17,Medium,Tier 1,Supermarket Type1,1150.5024
8882,6.365,Low Fat,Frozen Foods,59.7536,OUT017,9,Medium,Tier 2,Supermarket Type1,980.0576
8883,9.3,Low Fat,Household,247.0802,OUT035,12,Small,Tier 2,Supermarket Type1,1228.401
8884,5.92,Regular,Soft Drinks,50.3692,OUT013,29,High,Tier 3,Supermarket Type1,591.2304
8885,9.6,Low Fat,Household,42.6086,OUT035,12,Small,Tier 2,Supermarket Type1,133.8258
8886,14.15,Low Fat,Dairy,52.0982,OUT046,19,Small,Tier 1,Supermarket Type1,578.5802
8887,11.8,Low Fat,Soft Drinks,198.2084,OUT013,29,High,Tier 3,Supermarket Type1,3769.7596
8888,6.765,Regular,Frozen Foods,106.1306,OUT045,14,Medium,Tier 2,Supermarket Type1,1672.4896
8889,13.15,Low Fat,Snack Foods,181.695,OUT010,18,Medium,Tier 3,Grocery Store,549.285
8890,18.7,Low Fat,Frozen Foods,122.9072,OUT017,9,Medium,Tier 2,Supermarket Type1,490.0288
8891,13.3,Low Fat,Frozen Foods,149.9708,OUT013,29,High,Tier 3,Supermarket Type1,2106.5912
8892,9.42,Regular,Frozen Foods,61.5194,OUT017,9,Medium,Tier 2,Supermarket Type1,866.8716
8893,17.6,Low Fat,Dairy,170.4422,OUT046,19,Small,Tier 1,Supermarket Type1,2759.0752
8894,8.235,Low Fat,Baking Goods,149.3076,OUT017,9,Medium,Tier 2,Supermarket Type1,1921.4988
8895,13.15,Regular,Snack Foods,89.6856,OUT049,17,Medium,Tier 1,Supermarket Type1,703.0848
8896,12.65,Low Fat,Household,106.3938,OUT045,14,Medium,Tier 2,Supermarket Type1,3751.783
8897,20.7,Low Fat,Household,73.2354,OUT045,14,Medium,Tier 2,Supermarket Type1,1504.708
8898,13,Low Fat,Canned,76.7986,OUT045,14,Medium,Tier 2,Supermarket Type1,2648.5524
8899,16.1,Low Fat,Fruits and Vegetables,256.1356,OUT045,14,Medium,Tier 2,Supermarket Type1,6358.39
8900,16,Low Fat,Starchy Foods,226.2404,OUT045,14,Medium,Tier 2,Supermarket Type1,4725.8484
8901,12.35,Low Fat,Snack Foods,118.9124,OUT013,29,High,Tier 3,Supermarket Type1,3199.8348
8902,14,Low Fat,Baking Goods,103.1332,OUT018,7,Medium,Tier 3,Supermarket Type2,1948.1308
8903,20.5,Low Fat,Household,40.0822,OUT035,12,Small,Tier 2,Supermarket Type1,1257.0304
8904,8.3,Low Fat,Fruits and Vegetables,38.0506,OUT035,12,Small,Tier 2,Supermarket Type1,531.3084
8905,19.2,Low Fat,Household,130.131,OUT049,17,Medium,Tier 1,Supermarket Type1,1038.648
8906,9.1,Low Fat,Household,46.9718,OUT017,9,Medium,Tier 2,Supermarket Type1,850.8924
8907,14.15,Low Fat,Canned,255.5014,OUT013,29,High,Tier 3,Supermarket Type1,5355.0294
8908,7.93,Low Fat,Frozen Foods,122.1414,OUT049,17,Medium,Tier 1,Supermarket Type1,2924.1936
8909,17.1,Low Fat,Household,114.386,OUT046,19,Small,Tier 1,Supermarket Type1,1245.046
8910,16.2,Low Fat,Soft Drinks,154.6972,OUT013,29,High,Tier 3,Supermarket Type1,1713.7692
8911,6.465,Low Fat,Canned,264.7884,OUT046,19,Small,Tier 1,Supermarket Type1,3709.8376
8912,7.155,Regular,Breads,34.3874,OUT018,7,Medium,Tier 3,Supermarket Type2,670.4606
8913,20.6,Regular,Dairy,212.6244,OUT035,12,Small,Tier 2,Supermarket Type1,3599.3148
8914,20.25,Regular,Canned,94.612,OUT018,7,Medium,Tier 3,Supermarket Type2,652.484
8915,15.85,Low Fat,Breads,177.437,OUT018,7,Medium,Tier 3,Supermarket Type2,5645.984
8916,9,Low Fat,Health and Hygiene,266.6884,OUT013,29,High,Tier 3,Supermarket Type1,3974.826
8917,18.7,Low Fat,Fruits and Vegetables,111.1886,OUT017,9,Medium,Tier 2,Supermarket Type1,2334.9606
8918,20.85,Low Fat,Fruits and Vegetables,104.9306,OUT013,29,High,Tier 3,Supermarket Type1,2299.6732
8919,18.35,Regular,Fruits and Vegetables,83.9882,OUT013,29,High,Tier 3,Supermarket Type1,1202.4348
8920,18.6,Low Fat,Snack Foods,162.2236,OUT035,12,Small,Tier 2,Supermarket Type1,2900.2248
8921,9.8,Regular,Fruits and Vegetables,117.3492,OUT035,12,Small,Tier 2,Supermarket Type1,810.9444
8922,15.1,Regular,Fruits and Vegetables,219.8456,OUT049,17,Medium,Tier 1,Supermarket Type1,6189.2768
8923,7.09,Low Fat,Baking Goods,48.1034,OUT013,29,High,Tier 3,Supermarket Type1,1069.2748
8924,9.5,Low Fat,Hard Drinks,188.9872,OUT017,9,Medium,Tier 2,Supermarket Type1,1323.6104
8925,19,Regular,Frozen Foods,48.6718,OUT018,7,Medium,Tier 3,Supermarket Type2,614.5334
8926,20.5,Low Fat,Household,37.919,OUT046,19,Small,Tier 1,Supermarket Type1,183.095
8927,19.85,Low Fat,Health and Hygiene,125.2704,OUT045,14,Medium,Tier 2,Supermarket Type1,2127.8968
8928,21.1,Low Fat,Household,145.7786,OUT017,9,Medium,Tier 2,Supermarket Type1,1444.786
8929,15.1,Regular,Snack Foods,260.3304,OUT013,29,High,Tier 3,Supermarket Type1,5424.9384
8930,19.7,Low Fat,Household,98.7726,OUT013,29,High,Tier 3,Supermarket Type1,1859.5794
8931,16.2,Regular,Frozen Foods,97.3726,OUT046,19,Small,Tier 1,Supermarket Type1,2055.3246
8932,18.1,Low Fat,Fruits and Vegetables,96.5094,OUT035,12,Small,Tier 2,Supermarket Type1,1332.9316
8933,10.195,Low Fat,Snack Foods,42.5428,OUT018,7,Medium,Tier 3,Supermarket Type2,878.856
8934,6.55,Regular,Breads,157.8288,OUT046,19,Small,Tier 1,Supermarket Type1,2514.0608
8935,15.85,Low Fat,Canned,94.4094,OUT045,14,Medium,Tier 2,Supermarket Type1,1428.141
8936,12.1,Low Fat,Canned,75.267,OUT018,7,Medium,Tier 3,Supermarket Type2,612.536
8937,16.5,Regular,Fruits and Vegetables,100.6332,OUT035,12,Small,Tier 2,Supermarket Type1,1537.998
8938,16.7,Low Fat,Dairy,109.1886,OUT010,18,Medium,Tier 3,Grocery Store,222.3772
8939,11.1,Low Fat,Baking Goods,159.0604,OUT010,18,Medium,Tier 3,Grocery Store,792.302
8940,11.35,Regular,Fruits and Vegetables,168.279,OUT013,29,High,Tier 3,Supermarket Type1,2376.906
8941,9.195,Regular,Frozen Foods,53.1666,OUT046,19,Small,Tier 1,Supermarket Type1,768.999
8942,18.85,Low Fat,Hard Drinks,127.3336,OUT046,19,Small,Tier 1,Supermarket Type1,3962.8416
8943,8,Regular,Breads,250.3092,OUT046,19,Small,Tier 1,Supermarket Type1,6723.2484
8944,19.1,Low Fat,Household,41.9796,OUT046,19,Small,Tier 1,Supermarket Type1,701.7532
8945,6.36,Low Fat,Fruits and Vegetables,46.506,OUT049,17,Medium,Tier 1,Supermarket Type1,652.484
8946,19.6,Low Fat,Health and Hygiene,151.7024,OUT017,9,Medium,Tier 2,Supermarket Type1,2884.2456
8947,17.1,Regular,Fruits and Vegetables,209.0638,OUT046,19,Small,Tier 1,Supermarket Type1,3520.0846
8948,8.76,Low Fat,Health and Hygiene,126.7336,OUT013,29,High,Tier 3,Supermarket Type1,639.168
8949,6.775,Low Fat,Household,84.225,OUT035,12,Small,Tier 2,Supermarket Type1,3162.55
8950,16.25,Low Fat,Household,116.1176,OUT049,17,Medium,Tier 1,Supermarket Type1,2633.9048
8951,19.85,Low Fat,Dairy,89.4856,OUT035,12,Small,Tier 2,Supermarket Type1,1054.6272
8952,19.75,Low Fat,Fruits and Vegetables,189.9872,OUT013,29,High,Tier 3,Supermarket Type1,3781.744
8953,6.96,Low Fat,Soft Drinks,91.4146,OUT045,14,Medium,Tier 2,Supermarket Type1,638.5022
8954,8.935,Low Fat,Frozen Foods,53.7298,OUT018,7,Medium,Tier 3,Supermarket Type2,593.2278
8955,8.26,Low Fat,Hard Drinks,113.7834,OUT010,18,Medium,Tier 3,Grocery Store,115.1834
8956,6.71,Low Fat,Breads,218.3166,OUT045,14,Medium,Tier 2,Supermarket Type1,1959.4494
8957,8.945,Regular,Dairy,263.491,OUT035,12,Small,Tier 2,Supermarket Type1,1840.937
8958,12.65,Low Fat,Meat,107.8938,OUT046,19,Small,Tier 1,Supermarket Type1,750.3566
8959,15,Low Fat,Starchy Foods,107.3938,OUT049,17,Medium,Tier 1,Supermarket Type1,750.3566
8960,15.35,Low Fat,Soft Drinks,196.5768,OUT017,9,Medium,Tier 2,Supermarket Type1,7685.9952
8961,14.35,Low Fat,Health and Hygiene,109.5228,OUT049,17,Medium,Tier 1,Supermarket Type1,1768.3648
8962,5.765,Low Fat,Baking Goods,37.0164,OUT045,14,Medium,Tier 2,Supermarket Type1,540.6296
8963,8.315,Regular,Baking Goods,143.3444,OUT013,29,High,Tier 3,Supermarket Type1,1596.5884
8964,6.13,Low Fat,Fruits and Vegetables,53.8298,OUT035,12,Small,Tier 2,Supermarket Type1,1024.6662
8965,14.5,Regular,Baking Goods,104.1332,OUT035,12,Small,Tier 2,Supermarket Type1,205.0664
8966,15.1,Low Fat,Fruits and Vegetables,219.4166,OUT046,19,Small,Tier 1,Supermarket Type1,6096.0648
8967,17.25,Low Fat,Soft Drinks,163.7526,OUT018,7,Medium,Tier 3,Supermarket Type2,3289.052
8968,13,Low Fat,Household,46.306,OUT013,29,High,Tier 3,Supermarket Type1,699.09
8969,12.85,Low Fat,Fruits and Vegetables,233.2642,OUT045,14,Medium,Tier 2,Supermarket Type1,3950.1914
8970,7.975,Low Fat,Baking Goods,82.325,OUT035,12,Small,Tier 2,Supermarket Type1,1331.6
8971,10.895,Regular,Frozen Foods,144.8102,OUT046,19,Small,Tier 1,Supermarket Type1,3062.0142
8972,9.17,Low Fat,Baking Goods,144.947,OUT046,19,Small,Tier 1,Supermarket Type1,4294.41
8973,16.2,Low Fat,Canned,101.47,OUT010,18,Medium,Tier 3,Grocery Store,399.48
8974,14.65,Low Fat,Fruits and Vegetables,47.6692,OUT035,12,Small,Tier 2,Supermarket Type1,739.038
8975,6.985,Regular,Meat,184.7608,OUT018,7,Medium,Tier 3,Supermarket Type2,4042.7376
8976,17.7,Low Fat,Fruits and Vegetables,115.0834,OUT045,14,Medium,Tier 2,Supermarket Type1,2764.4016
8977,16.1,Regular,Frozen Foods,35.1558,OUT017,9,Medium,Tier 2,Supermarket Type1,339.558
8978,14.75,Low Fat,Health and Hygiene,237.2906,OUT017,9,Medium,Tier 2,Supermarket Type1,3089.9778
8979,12.15,Low Fat,Others,124.473,OUT049,17,Medium,Tier 1,Supermarket Type1,1231.73
8980,18.5,Low Fat,Meat,89.1172,OUT045,14,Medium,Tier 2,Supermarket Type1,892.172
8981,12.15,Low Fat,Frozen Foods,211.2928,OUT017,9,Medium,Tier 2,Supermarket Type1,5049.4272
8982,16.1,Regular,Frozen Foods,32.0558,OUT035,12,Small,Tier 2,Supermarket Type1,1018.674
8983,20.6,Regular,Dairy,212.9244,OUT018,7,Medium,Tier 3,Supermarket Type2,2540.6928
8984,17.6,Low Fat,Household,228.801,OUT049,17,Medium,Tier 1,Supermarket Type1,3215.814
8985,5.98,Low Fat,Fruits and Vegetables,146.1418,OUT045,14,Medium,Tier 2,Supermarket Type1,3089.9778
8986,13.5,Low Fat,Soft Drinks,190.9872,OUT049,17,Medium,Tier 1,Supermarket Type1,2836.308
8987,12.85,Low Fat,Snack Foods,42.7428,OUT035,12,Small,Tier 2,Supermarket Type1,703.0848
8988,13.6,Low Fat,Snack Foods,194.2136,OUT035,12,Small,Tier 2,Supermarket Type1,2527.3768
8989,9.8,Regular,Baking Goods,35.9874,OUT035,12,Small,Tier 2,Supermarket Type1,282.2992
8990,15,Low Fat,Snack Foods,44.7744,OUT049,17,Medium,Tier 1,Supermarket Type1,679.116
8991,16.35,Low Fat,Fruits and Vegetables,198.2426,OUT010,18,Medium,Tier 3,Grocery Store,790.9704
8992,7.05,Low Fat,Snack Foods,109.7912,OUT035,12,Small,Tier 2,Supermarket Type1,1091.912
8993,20.1,Regular,Fruits and Vegetables,193.782,OUT013,29,High,Tier 3,Supermarket Type1,1158.492
8994,19.6,Low Fat,Household,254.7698,OUT018,7,Medium,Tier 3,Supermarket Type2,5327.0658
8995,16.35,Regular,Fruits and Vegetables,224.0062,OUT013,29,High,Tier 3,Supermarket Type1,4288.4178
8996,13.15,Low Fat,Household,159.7604,OUT049,17,Medium,Tier 1,Supermarket Type1,4119.9704
8997,12.65,Regular,Fruits and Vegetables,238.8538,OUT018,7,Medium,Tier 3,Supermarket Type2,4566.7222
8998,14.5,Regular,Snack Foods,160.7262,OUT049,17,Medium,Tier 1,Supermarket Type1,1750.3882
8999,17.75,Low Fat,Baking Goods,111.4544,OUT045,14,Medium,Tier 2,Supermarket Type1,1006.6896
9000,14,Low Fat,Baking Goods,104.0332,OUT045,14,Medium,Tier 2,Supermarket Type1,1435.4648
9001,9.895,Regular,Frozen Foods,261.7278,OUT046,19,Small,Tier 1,Supermarket Type1,4685.9004
9002,10.195,Low Fat,Canned,110.9886,OUT010,18,Medium,Tier 3,Grocery Store,111.1886
9003,18.25,Low Fat,Hard Drinks,174.208,OUT018,7,Medium,Tier 3,Supermarket Type2,2596.62
9004,6.4,Low Fat,Frozen Foods,41.0796,OUT010,18,Medium,Tier 3,Grocery Store,41.2796
9005,5.88,Low Fat,Frozen Foods,154.2998,OUT046,19,Small,Tier 1,Supermarket Type1,1999.3974
9006,6.895,Low Fat,Meat,143.8812,OUT013,29,High,Tier 3,Supermarket Type1,2707.1428
